_id,Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Long (DMS),Date (DD-MMM-YY),Calcium (mg/L)
11001,PENINSULA LAKE,CHAFFEY,4309,11,"D - Northern bay, western part",452008,790612,28-Jun-12,3.9
11002,PENINSULA LAKE,CHAFFEY,4309,13,F - Near highway,452050,790449,28-Jun-12,3.9
11003,PENINSULA LAKE,CHAFFEY,4309,14,G - opening to Wolf Bay,452001,790506,28-Jun-12,1.7
11004,PENINSULA LAKE,CHAFFEY,4309,15,"H - Wolf Bay, deep spot",451948,790403,28-Jun-12,3.6
11005,PENYCK LAKE (PENNICK),OSO (C FRONTENAC),7003,1,"Mid Lake, deep spot",445056,764255,11-May-08,30.6
11006,PENYCK LAKE (PENNICK),OSO (C FRONTENAC),7003,1,"Mid Lake, deep spot",445056,764255,18-May-09,30.4
11007,PENYCK LAKE (PENNICK),OSO (C FRONTENAC),7003,1,"Mid Lake, deep spot",445056,764255,24-May-10,27.8
11008,PENYCK LAKE (PENNICK),OSO (C FRONTENAC),7003,1,"Mid Lake, deep spot",445056,764255,28-May-11,26.6
11009,PENYCK LAKE (PENNICK),OSO (C FRONTENAC),7003,1,"Mid Lake, deep spot",445056,764255,21-May-12,25.7
11010,PENYCK LAKE (PENNICK),OSO (C FRONTENAC),7003,1,"Mid Lake, deep spot",445056,764255,31-May-13,29.9
11011,PENYCK LAKE (PENNICK),OSO (C FRONTENAC),7003,1,"Mid Lake, deep spot",445056,764255,25-May-14,31.8
11012,PENYCK LAKE (PENNICK),OSO (C FRONTENAC),7003,1,"Mid Lake, deep spot",445056,764255,30-May-15,25.9
11013,PERBETH LAKE (FISHER),BETHUNE,4312,1,"Mid Lake, deep spot",453200,791200,23-May-09,1.7
11014,PERBETH LAKE (FISHER),BETHUNE,4312,1,"Mid Lake, deep spot",453200,791200,20-May-12,2.2
11015,PERBETH LAKE (FISHER),BETHUNE,4312,1,"Mid Lake, deep spot",453200,791200,01-Jul-13,2.3
11016,PERBETH LAKE (FISHER),BETHUNE,4312,1,"Mid Lake, deep spot",453200,791200,19-May-16,2.1
11017,PERBETH LAKE (FISHER),BETHUNE,4312,1,"Mid Lake, deep spot",453200,791200,26-Jun-18,2.4
11018,PERBETH LAKE (FISHER),BETHUNE,4312,1,"Mid Lake, deep spot",453200,791200,20-May-19,2.1
11019,PERBETH LAKE (FISHER),BETHUNE,4312,1,"Mid Lake, deep spot",453200,791200,24-May-20,1.8
11020,PERBETH LAKE (FISHER),BETHUNE,4312,1,"Mid Lake, deep spot",453200,791200,17-May-21,2.2
11021,PERBETH LAKE (FISHER),BETHUNE,4312,1,"Mid Lake, deep spot",453200,791200,29-May-22,2.3
11022,PERCY LAKE (PINE),HARBURN,4318,1,"N end, Mid-lake",451329,752145,27-May-10,3.9
11023,PERCY LAKE (PINE),HARBURN,4318,1,"N end, Mid-lake",451329,752145,04-Jun-11,3.6
11024,PERCY LAKE (PINE),HARBURN,4318,1,"N end, Mid-lake",451329,752145,14-May-12,3.9
11025,PERCY LAKE (PINE),HARBURN,4318,1,"N end, Mid-lake",451329,752145,29-May-13,3.5
11026,PERCY LAKE (PINE),HARBURN,4318,1,"N end, Mid-lake",451329,752145,22-May-16,4.2
11027,PERCY LAKE (PINE),HARBURN,4318,1,"N end, Mid-lake",451329,752145,30-Jun-18,3.7
11028,PERCY LAKE (PINE),HARBURN,4318,3,"South end, deep spot",451209,782110,24-May-10,4.1
11029,PERCY LAKE (PINE),HARBURN,4318,3,"South end, deep spot",451209,782110,04-Jun-11,3.6
11030,PERCY LAKE (PINE),HARBURN,4318,3,"South end, deep spot",451209,782110,14-May-12,4
11031,PERCY LAKE (PINE),HARBURN,4318,3,"South end, deep spot",451209,782110,29-May-13,3.5
11032,PERCY LAKE (PINE),HARBURN,4318,3,"South end, deep spot",451209,782110,22-May-16,4.2
11033,PERRAULT LAKE,UNORGANIZED,4320,1, Deep Spot Per-N,502008,930910,12-May-15,12.2
11034,PERRAULT LAKE,UNORGANIZED,4320,1, Deep Spot Per-N,502008,930910,20-May-16,15.3
11035,PERRAULT LAKE,UNORGANIZED,4320,1, Deep Spot Per-N,502008,930910,08-May-17,15.6
11036,PERRAULT LAKE,UNORGANIZED,4320,1, Deep Spot Per-N,502008,930910,29-May-18,15
11037,PERRAULT LAKE,UNORGANIZED,4320,1, Deep Spot Per-N,502008,930910,30-May-19,15.8
11038,PERRAULT LAKE,UNORGANIZED,4320,1, Deep Spot Per-N,502008,930910,25-May-20,15.5
11039,PERRAULT LAKE,UNORGANIZED,4320,1, Deep Spot Per-N,502008,930910,28-May-21,15.2
11040,PERRAULT LAKE,UNORGANIZED,4320,2,"South West, Deep Spot- Per-SW",501656,930536,12-May-15,15.2
11041,PERRAULT LAKE,UNORGANIZED,4320,2,"South West, Deep Spot- Per-SW",501656,930536,20-May-16,15.4
11042,PERRAULT LAKE,UNORGANIZED,4320,2,"South West, Deep Spot- Per-SW",501656,930536,08-May-17,15.1
11043,PERRAULT LAKE,UNORGANIZED,4320,2,"South West, Deep Spot- Per-SW",501656,930536,29-May-18,13.7
11044,PERRAULT LAKE,UNORGANIZED,4320,2,"South West, Deep Spot- Per-SW",501656,930536,30-May-19,15.6
11045,PERRAULT LAKE,UNORGANIZED,4320,2,"South West, Deep Spot- Per-SW",501656,930536,25-May-20,15.5
11046,PERRAULT LAKE,UNORGANIZED,4320,2,"South West, Deep Spot- Per-SW",501656,930536,28-May-21,15.5
11047,PERRY LAKE,BETHUNE,4324,1,"Mid Lake, deep spot",453200,791400,16-Jun-09,2.6
11048,PERRY LAKE,BETHUNE,4324,1,"Mid Lake, deep spot",453200,791400,28-Apr-12,3.2
11049,PERRY LAKE,BETHUNE,4324,1,"Mid Lake, deep spot",453200,791400,05-May-13,2.7
11050,PERRY LAKE,BETHUNE,4324,1,"Mid Lake, deep spot",453200,791400,11-May-14,3.4
11051,PERRY LAKE,BETHUNE,4324,1,"Mid Lake, deep spot",453200,791400,30-Apr-15,3
11052,PERRY LAKE,BETHUNE,4324,1,"Mid Lake, deep spot",453200,791400,31-May-16,3.1
11053,PERRY LAKE,BETHUNE,4324,1,"Mid Lake, deep spot",453200,791400,02-Jul-21,3.8
11054,PERRY LAKE,BETHUNE,4324,1,"Mid Lake, deep spot",453200,791400,16-Jul-22,3.5
11055,PERRY LAKE,MICHAUD,4327,3,"middle of lake, deep spot",NA,NA,17-Aug-22,22
11056,PETERS LAKE,BETHUNE,4335,1,"Mid Lake, deep spot",453200,790900,13-May-08,2.3
11057,PETERS LAKE,BETHUNE,4335,1,"Mid Lake, deep spot",453200,790900,04-May-10,1.5
11058,PETERS LAKE,BETHUNE,4335,1,"Mid Lake, deep spot",453200,790900,09-May-11,1.6
11059,PETERS LAKE,BETHUNE,4335,1,"Mid Lake, deep spot",453200,790900,14-May-12,1.8
11060,PETERS LAKE,BETHUNE,4335,1,"Mid Lake, deep spot",453200,790900,06-May-13,1.4
11061,PETERS LAKE,BETHUNE,4335,1,"Mid Lake, deep spot",453200,790900,08-May-14,2
11062,PETERS LAKE,BETHUNE,4335,1,"Mid Lake, deep spot",453200,790900,06-Jun-22,1.8
11063,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,18-May-09,1.4
11064,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,28-Jun-10,1.6
11065,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,25-May-11,1.5
11066,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,09-Jun-12,1.7
11067,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,23-May-13,1.4
11068,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,06-Jun-14,1.9
11069,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,20-May-15,1.7
11070,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,30-May-16,1.6
11071,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,28-May-17,1.5
11072,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,24-May-18,1.6
11073,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,03-Jul-19,1.3
11074,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,09-May-21,1.6
11075,PEVENSEY LAKE (LOON),PROUDFOOT,4340,1,"Mid Lake, deep spot",454000,791300,29-May-22,1.6
11076,PICARD LAKE (BIG CEDAR),GALWAY-CAVENDISH,4352,1,Deep spot,444700,782300,21-May-08,27.3
11077,PICARD LAKE (BIG CEDAR),GALWAY-CAVENDISH,4352,1,Deep spot,444700,782300,01-Jun-10,35.2
11078,PICARD LAKE (BIG CEDAR),GALWAY-CAVENDISH,4352,1,Deep spot,444700,782300,10-Jun-12,33.9
11079,PICARD LAKE (BIG CEDAR),GALWAY-CAVENDISH,4352,1,Deep spot,444700,782300,15-Jun-14,33.1
11080,PICARD LAKE (BIG CEDAR),GALWAY-CAVENDISH,4352,1,Deep spot,444700,782300,24-May-15,34.5
11081,PICARD LAKE (BIG CEDAR),GALWAY-CAVENDISH,4352,1,Deep spot,444700,782300,23-May-16,30.1
11082,PICARD LAKE (BIG CEDAR),GALWAY-CAVENDISH,4352,1,Deep spot,444700,782300,22-Jun-17,29
11083,PICARD LAKE (BIG CEDAR),GALWAY-CAVENDISH,4352,1,Deep spot,444700,782300,17-Sep-20,32.6
11084,PICKEREL LAKE,GIDLEY,7005,1,Deep Bay - NE,494816,945056,09-Jun-13,31.6
11085,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,23-May-09,2.9
11086,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,01-Jun-10,2.7
11087,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,20-May-12,3.3
11088,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,10-Jun-13,2.9
11089,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,31-May-14,3.8
11090,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,16-May-15,3.1
11091,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,04-Jun-16,3.6
11092,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,06-May-17,3.5
11093,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,19-Jun-18,3.8
11094,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,19-May-19,3.9
11095,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,26-Jun-21,3.7
11096,PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,09-Jul-22,3.5
11097,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,23-May-09,3
11098,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,01-Jun-10,2.8
11099,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,20-May-12,3.3
11100,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,10-Jun-13,2.9
11101,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,31-May-14,3.6
11102,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,16-May-15,3.2
11103,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,04-Jun-16,3.5
11104,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,06-May-17,3.5
11105,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,19-Jun-18,3.8
11106,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,19-May-19,3.3
11107,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,26-Jun-21,3.7
11108,PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,09-Jul-22,3.5
11109,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,22-May-11,1.2
11110,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,20-May-12,1.8
11111,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,18-May-13,1.6
11112,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,25-May-14,1.5
11113,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,17-May-15,1.1
11114,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,22-May-16,1.5
11115,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,22-May-17,1.4
11116,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,20-May-18,1.5
11117,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,30-May-18,1.5
11118,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,18-May-19,1.4
11119,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,31-Oct-20,1.7
11120,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,15-May-21,1.5
11121,PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,15-May-22,1.4
11122,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,05-May-08,50.4
11123,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,30-May-19,56.8
11124,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,01-Jul-19,61.4
11125,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,13-May-21,63.4
11126,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,10-Jun-21,30
11127,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,15-Jul-21,30.9
11128,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,19-May-22,59
11129,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,03-Jun-22,47
11130,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,14-Jul-22,28.3
11131,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,24-Aug-22,29.5
11132,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,15-Sep-22,35.9
11133,PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,23-Oct-22,49.8
11134,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,18-Sep-08,31.1
11135,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,29-Oct-08,29.1
11136,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,18-May-09,31.7
11137,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,24-May-10,39.8
11138,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,05-Jun-10,36.5
11139,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,05-Jul-10,36.9
11140,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-Jun-11,29.6
11141,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,04-Jul-11,30.1
11142,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,02-Aug-11,26.6
11143,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,05-Sep-11,25.2
11144,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,09-Oct-11,26.3
11145,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,21-May-12,34.2
11146,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,09-Jun-12,35.6
11147,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,03-Jul-12,33.4
11148,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,07-Aug-12,30.8
11149,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,20-May-13,27.9
11150,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,15-Jun-13,23.6
11151,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,01-Jul-13,25.3
11152,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,06-Aug-13,25
11153,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-May-14,32.2
11154,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,14-Jun-14,31.9
11155,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,06-Jul-14,29.6
11156,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,14-May-15,39.5
11157,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,17-Jun-15,32.1
11158,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,06-Jul-15,35.8
11159,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-May-16,28.2
11160,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-Jun-16,27.8
11161,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-Jun-16,27.8
11162,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,23-May-17,28.7
11163,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,17-Jul-17,32.2
11164,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,24-May-18,32.8
11165,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,11-Jun-18,30.1
11166,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,09-Jul-18,28.5
11167,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-May-19,30
11168,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,08-Jul-19,33.6
11169,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-Jun-22,35.4
11170,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,04-Jul-22,32.6
11171,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,08-Aug-22,32
11172,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,05-Sep-22,30.2
11173,PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,11-Oct-22,29
11174,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,19-May-08,30.6
11175,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,29-Oct-08,26.4
11176,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,20-May-09,31.6
11177,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,16-May-10,38.3
11178,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Jun-10,42
11179,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,05-Jul-10,35.6
11180,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,05-Jun-11,31.4
11181,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,04-Jul-11,30.6
11182,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,27-Jul-11,28.4
11183,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,12-Sep-11,26.8
11184,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,29-May-12,35.5
11185,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,03-Jul-12,33.7
11186,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,10-Aug-12,29.8
11187,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,27-May-13,28.7
11188,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,06-Jun-13,28.7
11189,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,04-Jul-13,24.2
11190,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,05-Aug-13,25.7
11191,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,31-May-14,33.8
11192,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,07-Jul-14,29.9
11193,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,24-May-15,37.9
11194,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,18-Jun-15,36.1
11195,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,07-Jul-15,33.4
11196,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,17-May-16,27.8
11197,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,01-Jun-16,28.9
11198,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,05-Jul-16,26.7
11199,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Jun-17,29.6
11200,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,25-May-18,30.4
11201,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Jun-18,33.5
11202,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,03-Jul-18,31.6
11203,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,24-May-19,31.8
11204,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,29-May-19,31.7
11205,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Jul-19,30.6
11206,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Jun-21,36.7
11207,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,03-Jul-21,36
11208,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,24-May-22,35.2
11209,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,28-Jun-22,33
11210,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,25-Jul-22,32.2
11211,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Sep-22,31
11212,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,26-Sep-22,27.5
11213,PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,23-Oct-22,24.1
11214,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,03-May-08,30.9
11215,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,03-May-08,29.5
11216,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,18-Sep-08,29.7
11217,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,29-Oct-08,29.1
11218,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,18-May-09,32.4
11219,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,24-May-10,40.2
11220,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,05-Jun-10,37.7
11221,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,05-Jul-10,37.9
11222,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,19-Jun-11,29.1
11223,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,04-Jul-11,29.8
11224,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,02-Aug-11,27.2
11225,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,05-Sep-11,29.4
11226,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,09-Oct-11,26.7
11227,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,21-May-12,33.9
11228,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,09-Jun-12,36.3
11229,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,03-Jul-12,33.4
11230,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,07-Aug-12,30.8
11231,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,20-May-13,27.4
11232,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,15-Jun-13,23.9
11233,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,01-Jul-13,25
11234,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,06-Aug-13,25.2
11235,PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,19-May-14,30.8
