_id,Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Longitude (DMS),Date (dd/mm/yyyy),Chloride (mg/L)
5186,NEPAHWIN LAKE,MCKIM,6053,8,"South Arm, deep spot",462718,805938,08/05/2022,153
5187,NEPAHWIN LAKE,MCKIM,6053,9,"North Arm, deep spot",462731,805946,08/05/2022,153
5188,NEPAHWIN LAKE,MCKIM,6053,9,"North Arm, deep spot",462731,805946,26/04/2021,154
5189,NEPAHWIN LAKE,MCKIM,6053,10,"Main basin, deep spot",462733,805911,08/05/2022,153
5190,NEPAHWIN LAKE,MCKIM,6053,10,"Main basin, deep spot",462733,805911,26/04/2021,154
5191,ALLEN LAKE,HARCOURT,6114,1,"Main Basin, N end",450725,781510,23/05/2016,0.6
5192,ALLEN LAKE,HARCOURT,6114,1,"Main Basin, N end",450725,781510,04/10/2020,0.8
5193,ALLEN LAKE,HARCOURT,6114,1,"Main Basin, N end",450725,781510,22/05/2017,0.6
5194,ALLEN LAKE,HARCOURT,6114,1,"Main Basin, N end",450725,781510,21/05/2018,0.7
5195,ALLEN LAKE,HARCOURT,6114,1,"Main Basin, N end",450725,781510,17/05/2015,0.4
5196,ALLEN LAKE,HARCOURT,6114,1,"Main Basin, N end",450725,781510,05/06/2022,0.9
5197,ALLEN LAKE,HARCOURT,6114,1,"Main Basin, N end",450725,781510,16/05/2021,0.8
5198,ALLEN LAKE,HARCOURT,6114,1,"Main Basin, N end",450725,781510,02/06/2019,0.6
5199,CACHE LAKE,JONES,6115,1,"Mid Lake, deep spot",495947,941225,18/05/2020,0.4
5200,CACHE LAKE,JONES,6115,1,"Mid Lake, deep spot",495947,941225,08/07/2022,0.4
5201,CACHE LAKE,JONES,6115,1,"Mid Lake, deep spot",495947,941225,20/05/2019,0.4
5202,CACHE LAKE,JONES,6115,1,"Mid Lake, deep spot",495947,941225,16/05/2015,0.5
5203,CACHE LAKE,JONES,6115,1,"Mid Lake, deep spot",495947,941225,28/06/2021,0.4
5204,CACHE LAKE,JONES,6115,1,"Mid Lake, deep spot",495947,941225,19/05/2018,0.4
5205,CACHE LAKE,JONES,6115,1,"Mid Lake, deep spot",495947,941225,24/05/2016,0.4
5206,CACHE LAKE,JONES,6115,1,"Mid Lake, deep spot",495947,941225,18/06/2017,0.4
5207,BRULE LAKE (WENSLEY),CLARENDON & MILLER,6183,1,"S end, Mid Lake",450140,770200,26/07/2020,0.5
5208,BRULE LAKE (WENSLEY),CLARENDON & MILLER,6183,1,"S end, Mid Lake",450140,770200,08/07/2018,0.6
5209,BRULE LAKE (WENSLEY),CLARENDON & MILLER,6183,1,"S end, Mid Lake",450140,770200,14/05/2015,0.5
5210,BRULE LAKE (WENSLEY),CLARENDON & MILLER,6183,1,"S end, Mid Lake",450140,770200,21/05/2016,0.5
5211,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,07/09/2022,1.7
5212,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,19/07/2017,1.7
5213,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,08/06/2019,1.6
5214,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,17/05/2017,1.6
5215,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,08/08/2022,1.6
5216,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,10/07/2018,1.6
5217,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,09/05/2019,1.5
5218,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,06/07/2021,1.9
5219,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,03/10/2020,1.6
5220,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,18/06/2017,1.8
5221,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,19/05/2016,1.9
5222,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,21/06/2015,1.8
5223,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,08/06/2018,1.6
5224,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,02/05/2022,1.7
5225,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,14/06/2020,1.6
5226,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,06/07/2019,1.6
5227,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,02/05/2018,1.6
5228,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,22/06/2016,2.2
5229,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,12/07/2020,1.6
5230,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,07/06/2022,1.7
5231,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,03/10/2022,2
5232,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,09/08/2020,1.6
5233,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,17/07/2016,1.9
5234,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,07/06/2021,1.9
5235,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,16/05/2020,1.4
5236,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,06/09/2020,1.6
5237,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,19/07/2015,1.7
5238,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,12/07/2022,1.6
5239,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,22/06/2016,2.2
5240,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,02/05/2021,1.7
5241,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,1,"N Bay, S End",443118,762811,08/05/2015,1.6
5242,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,02/06/2018,1.8
5243,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,14/06/2021,1.9
5244,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,17/07/2021,2.3
5245,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,26/07/2022,1.8
5246,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,26/05/2015,2.2
5247,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,26/05/2020,1.8
5248,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,25/05/2022,1.9
5249,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,14/06/2016,2.1
5250,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,05/05/2016,2
5251,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,17/07/2017,1.9
5252,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,15/10/2020,1.8
5253,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,17/06/2017,1.9
5254,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,19/07/2018,1.9
5255,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,04/06/2019,1.8
5256,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,12/07/2015,2
5257,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,22/06/2022,2
5258,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,30/06/2018,1.7
5259,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,18/06/2015,2
5260,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,27/04/2020,2.3
5261,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,21/05/2017,1.9
5262,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,2,"N Bay, N End",443233,762703,17/05/2021,2
5263,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,18/06/2016,8
5264,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,29/05/2018,6.7
5265,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,11/06/2017,7.6
5266,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,20/07/2017,7
5267,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,07/06/2015,7.7
5268,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,16/05/2015,7.4
5269,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,29/08/2022,6.4
5270,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,18/06/2016,8
5271,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,30/07/2020,6.3
5272,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,29/06/2019,6.8
5273,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,30/05/2021,6.8
5274,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,20/05/2020,6.8
5275,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,30/06/2022,6.5
5276,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,15/07/2016,8.1
5277,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,26/06/2020,6.4
5278,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,24/06/2018,6.8
5279,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,13/05/2016,7.6
5280,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,30/07/2022,6.4
5281,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,13/05/2017,7.3
5282,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,4,SouthBranch-southend,443108,762722,07/07/2015,8.1
5283,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,05/05/2019,6.3
5284,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,23/06/2018,6.7
5285,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,11/10/2022,7
5286,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,09/09/2022,6.6
5287,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,04/05/2016,7.1
5288,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,31/05/2021,7.2
5289,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,30/06/2021,6.9
5290,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,27/06/2022,7
5291,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,14/06/2016,7.8
5292,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,13/07/2016,8.1
5293,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,24/05/2022,7.2
5294,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,22/07/2022,6.5
5295,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,31/10/2020,6.8
5296,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,24/05/2018,6.8
5297,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,14/07/2019,6.7
5298,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,18/07/2018,6.9
5299,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,04/05/2017,7.5
5300,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,09/07/2015,7.8
5301,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,24/06/2017,7.3
5302,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,04/08/2022,6.4
5303,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,03/06/2019,6.6
5304,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,10,"S Bay, S of Narrows",442951,762816,14/06/2016,7.8
5305,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,15/07/2016,7.9
5306,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,20/05/2021,6.6
5307,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,09/05/2022,6.5
5308,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,14/05/2017,7.6
5309,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,15/06/2016,8
5310,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,18/08/2022,7
5311,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,23/06/2019,6.8
5312,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,24/05/2019,6.6
5313,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,21/06/2017,7.2
5314,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,09/09/2022,6.5
5315,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,05/10/2022,6.5
5316,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,20/06/2018,6.7
5317,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,04/10/2020,6.8
5318,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,20/06/2021,7.1
5319,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,13/05/2018,7
5320,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,08/07/2022,6.5
5321,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,06/06/2022,6.4
5322,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,15/06/2016,8
5323,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,11,"N/E end, deep spot E. Buck Is.",443251,762530,17/05/2016,7.7
5324,BUCK LAKE,"LOUGHBOROUGH, BEDFORD",6186,12,"North bay, before narrows",443159,762749,14/06/2016,1.9
5325,CAMERON LAKE,UNORGANIZED,6197,1,Deep spot,491611,934060,30/05/2018,0.3
5326,CAVIAR LAKE,UNORGANIZED,6209,1,"Mid lake, deep spot",492227,935029,29/05/2018,0.4
5327,CEDARTREE LAKE,UNORGANIZED,6212,2,Deep spot,491851,935212,30/05/2018,1
5328,CENTRE LAKE,CARDIFF,6213,1,"Mid lake, deep spot",450059,780306,24/05/2022,5
5329,CLOUDY LAKE,MEREDITH,6221,1,Main Basin-deep spot,462625,835600,24/05/2019,1.3
5330,CLOUDY LAKE,MEREDITH,6221,1,Main Basin-deep spot,462625,835600,24/05/2022,1.3
5331,CLOUDY LAKE,MEREDITH,6221,1,Main Basin-deep spot,462625,835600,13/06/2016,1.3
5332,CLOUDY LAKE,MEREDITH,6221,1,Main Basin-deep spot,462625,835600,23/05/2018,1.3
5333,CLOUDY LAKE,MEREDITH,6221,1,Main Basin-deep spot,462625,835600,03/06/2020,1.4
5334,CLOUDY LAKE,MEREDITH,6221,1,Main Basin-deep spot,462625,835600,12/06/2021,1.3
5335,CLOUDY LAKE,MEREDITH,6221,1,Main Basin-deep spot,462625,835600,04/05/2017,1.3
5336,LAKE OF ISLANDS,MARMORA-LAKE,6236,1,"Mid Lake, deep spot",444623,774443,17/05/2021,2
5337,LAKE OF ISLANDS,MARMORA-LAKE,6236,1,"Mid Lake, deep spot",444623,774443,22/05/2016,1.5
5338,LAKE OF ISLANDS,MARMORA-LAKE,6236,1,"Mid Lake, deep spot",444623,774443,01/06/2020,1.8
5339,LAKE OF ISLANDS,MARMORA-LAKE,6236,1,"Mid Lake, deep spot",444623,774443,08/05/2022,1.7
5340,LAKE OF ISLANDS,MARMORA-LAKE,6236,1,"Mid Lake, deep spot",444623,774443,29/05/2018,1.7
5341,LAKE OF ISLANDS,MARMORA-LAKE,6236,1,"Mid Lake, deep spot",444623,774443,30/05/2015,1.4
5342,CROW LAKE,BEDFORD,6240,1,"Mid Lake, deep spot",444259,763653,27/05/2017,4.2
5343,CROW LAKE,BEDFORD,6240,1,"Mid Lake, deep spot",444259,763653,25/05/2019,4.4
5344,CROW LAKE,BEDFORD,6240,1,"Mid Lake, deep spot",444259,763653,20/05/2021,4.6
5345,CROW LAKE,BEDFORD,6240,1,"Mid Lake, deep spot",444259,763653,08/05/2022,4
5346,CROW LAKE,BEDFORD,6240,1,"Mid Lake, deep spot",444259,763653,21/05/2018,4.4
5347,CROW LAKE,BEDFORD,6240,1,"Mid Lake, deep spot",444259,763653,18/05/2015,3.4
5348,DESERT LAKE,BEDFORD,6266,1,"S end, deep spot",443110,763547,24/05/2021,4.5
5349,DESERT LAKE,BEDFORD,6266,1,"S end, deep spot",443110,763547,28/05/2015,4.6
5350,DESERT LAKE,BEDFORD,6266,1,"S end, deep spot",443110,763547,28/05/2017,4.7
5351,DESERT LAKE,BEDFORD,6266,1,"S end, deep spot",443110,763547,05/05/2019,4.9
5352,DESERT LAKE,BEDFORD,6266,1,"S end, deep spot",443110,763547,25/05/2020,3.8
5353,DESERT LAKE,BEDFORD,6266,1,"S end, deep spot",443110,763547,26/06/2018,4
5354,DESERT LAKE,BEDFORD,6266,1,"S end, deep spot",443110,763547,05/05/2019,4.1
5355,DESERT LAKE,BEDFORD,6266,2,"N end, deep spot",443259,763459,28/05/2017,4.5
5356,DESERT LAKE,BEDFORD,6266,2,"N end, deep spot",443259,763459,28/05/2015,4.6
5357,DESERT LAKE,BEDFORD,6266,2,"N end, deep spot",443259,763459,26/06/2018,4.3
5358,DIAMOND LAKE,RADCLIFFE,6267,2,"Mid lake, deep spot",452207,773212,29/05/2021,10.2
5359,DOGPAW LAKE,UNORGANIZED,6273,1,"Mid lake, deep spot",492134,935332,29/05/2018,0.3
5360,EAGLE LAKE,"OLDEN, HINCHINBROOKE",6285,1,"N/W end, deep spot",444134,764235,23/05/2022,6.8
5361,EAGLE LAKE,"OLDEN, HINCHINBROOKE",6285,1,"N/W end, deep spot",444134,764235,23/05/2020,7.2
5362,EAGLE LAKE,"OLDEN, HINCHINBROOKE",6285,1,"N/W end, deep spot",444134,764235,06/05/2021,7.3
5363,EAGLE LAKE,"OLDEN, HINCHINBROOKE",6285,1,"N/W end, deep spot",444134,764235,07/05/2016,6.6
5364,EAGLE LAKE,"OLDEN, HINCHINBROOKE",6285,1,"N/W end, deep spot",444134,764235,09/06/2018,6.8
5365,EAGLE LAKE,"OLDEN, HINCHINBROOKE",6285,1,"N/W end, deep spot",444134,764235,05/05/2015,5.9
5366,EAGLE LAKE,"OLDEN, HINCHINBROOKE",6285,1,"N/W end, deep spot",444134,764235,20/05/2017,6.9
5367,EAGLE LAKE,"OLDEN, HINCHINBROOKE",6285,1,"N/W end, deep spot",444134,764235,26/05/2019,7.1
5368,FARADAY LAKE (TROUT),FARADAY,6307,1,"Mid lake, deep spot",450326,775514,19/06/2016,0.9
5369,FARADAY LAKE (TROUT),FARADAY,6307,1,"Mid lake, deep spot",450326,775514,19/06/2016,0.9
5370,FARADAY LAKE (TROUT),FARADAY,6307,1,"Mid lake, deep spot",450326,775514,05/07/2015,0.9
5371,FARADAY LAKE (TROUT),FARADAY,6307,1,"Mid lake, deep spot",450326,775514,05/07/2017,0.9
5372,FARQUHAR LAKE,HARCOURT,6308,3,Mid lake- Deep Spot,450504,781258,27/05/2018,0.5
5373,FARQUHAR LAKE,HARCOURT,6308,3,Mid lake- Deep Spot,450504,781258,27/05/2017,0.4
5374,FARQUHAR LAKE,HARCOURT,6308,3,Mid lake- Deep Spot,450504,781258,12/06/2021,0.7
5375,FARQUHAR LAKE,HARCOURT,6308,3,Mid lake- Deep Spot,450504,781258,23/06/2019,0.5
5376,FARQUHAR LAKE,HARCOURT,6308,3,Mid lake- Deep Spot,450504,781258,28/05/2016,0.4
5377,FARQUHAR LAKE,HARCOURT,6308,3,Mid lake- Deep Spot,450504,781258,20/06/2015,0.5
5378,FARQUHAR LAKE,HARCOURT,6308,3,Mid lake- Deep Spot,450504,781258,29/05/2022,0.5
5379,GREEN LAKE,BROUGHAM,6347,3,"Mid Lake, deep spot",451528,765516,10/04/2021,6.4
5380,GREEN LAKE,BROUGHAM,6347,3,"Mid Lake, deep spot",451528,765516,20/07/2019,7
5381,GREEN LAKE,BROUGHAM,6347,3,"Mid Lake, deep spot",451528,765516,13/05/2022,6.9
5382,GREEN LAKE,BROUGHAM,6347,3,"Mid Lake, deep spot",451528,765516,13/05/2020,6.2
5383,HUNGRY LAKE,OLDEN,6391,1,"Mid Lake, deep spot",444829,765310,10/05/2022,1
5384,HUNGRY LAKE,OLDEN,6391,1,"Mid Lake, deep spot",444829,765310,02/05/2021,1.1
5385,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,14/07/2016,7.8
5386,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,29/05/2022,7.2
5387,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,30/06/2022,7.6
5388,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,26/06/2018,6.8
5389,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,27/05/2015,7.1
5390,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,11/10/2022,7.4
5391,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,18/06/2016,7.3
5392,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,02/06/2021,8
5393,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,25/08/2022,8.1
5394,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,27/05/2019,6.5
5395,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,22/06/2015,7.1
5396,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,11/09/2022,7.7
5397,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,25/05/2018,6.3
5398,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,21/05/2017,7.3
5399,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,26/07/2022,7.6
5400,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,19/06/2019,7.4
5401,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,18/06/2016,7.3
5402,INDIAN LAKE,RIDEAU LAKES,6393,1,"Mid Lake, deep spot",443537,761945,05/07/2021,8.1
5403,KNOWLTON LAKE,LOUGHBOROUGH,6436,1,"Mid Lake, deep spot",442711,763649,30/05/2021,8.7
5404,KNOWLTON LAKE,LOUGHBOROUGH,6436,1,"Mid Lake, deep spot",442711,763649,14/05/2018,8.7
5405,KNOWLTON LAKE,LOUGHBOROUGH,6436,1,"Mid Lake, deep spot",442711,763649,27/05/2019,8.5
5406,KNOWLTON LAKE,LOUGHBOROUGH,6436,1,"Mid Lake, deep spot",442711,763649,03/06/2015,9.3
5407,KNOWLTON LAKE,LOUGHBOROUGH,6436,1,"Mid Lake, deep spot",442711,763649,27/05/2017,9.1
5408,KNOWLTON LAKE,LOUGHBOROUGH,6436,1,"Mid Lake, deep spot",442711,763649,10/05/2016,9
5409,KNOWLTON LAKE,LOUGHBOROUGH,6436,1,"Mid Lake, deep spot",442711,763649,15/06/2020,7.9
5410,KNOWLTON LAKE,LOUGHBOROUGH,6436,1,"Mid Lake, deep spot",442711,763649,23/05/2022,8.7
5411,MANITOU LAKE,"SANDFIELD, ASSIGNACK",6451,2,"Stn 2, W-Moody Bay",454520,820420,19/07/2016,3.1
5412,MANITOU LAKE,"SANDFIELD, ASSIGNACK",6451,2,"Stn 2, W-Moody Bay",454520,820420,15/06/2015,2.9
5413,MANITOU LAKE,"SANDFIELD, ASSIGNACK",6451,2,"Stn 2, W-Moody Bay",454520,820420,18/06/2019,3.5
